timestamp,price,volume
1630471800000,1.1882,47
1630471860000,1.1954,135
1630471920000,1.19116,101
1630471980000,1.19253,167
1630472040000,1.19194,43
1630472100000,1.19436,95
1630472160000,1.19426,48
1630472220000,1.19606,46
1630472280000,1.19505,90
1630472340000,1.1951,58
1630472400000,1.19711,85
1630472460000,1.19581,78
1630472520000,1.19691,76
1630472580000,1.19632,61
1630472640000,1.19618,65
1630472700000,1.19639,76
1630472760000,1.19275,69
1630472820000,1.1947,61
1630472880000,1.20142,88
1630472940000,1.20426,162
1630473000000,1.20234,97
1630473060000,1.20775,140
1630473120000,1.20614,266
1630473180000,1.20692,115
1630473240000,1.20768,59
1630473300000,1.21175,219
1630473360000,1.21078,92
1630473420000,1.2126,58
1630473480000,1.21054,59
1630473540000,1.21163,198
1630473600000,1.20729,76
1630473660000,1.2061,50
1630473720000,1.20485,72
1630473780000,1.20414,64
1630473840000,1.2048,54
1630473900000,1.20323,94
1630473960000,1.2014,77
1630474020000,1.20042,72
1630474080000,1.20123,94
1630474140000,1.2019,107
1630474200000,1.20093,66
1630474260000,1.19927,83
1630474320000,1.20056,45
1630474380000,1.20182,125
1630474440000,1.2022,60
1630474500000,1.20327,74
1630474560000,1.20416,49
1630474620000,1.2038,45
1630474680000,1.20743,110
1630474740000,1.20899,120
1630474800000,1.20722,59
1630474860000,1.20709,68
1630474920000,1.20604,86
1630474980000,1.20537,68
1630475040000,1.20648,57
1630475100000,1.2089,91
1630475160000,1.20725,40
1630475220000,1.20608,73
1630475280000,1.20521,88
1630475340000,1.20484,83
1630475400000,1.20895,183
1630475460000,1.21097,89
1630475520000,1.21071,51
1630475580000,1.20778,87
1630475640000,1.20687,104
1630475700000,1.20825,55
1630475760000,1.20755,83
1630475820000,1.20736,62
1630475880000,1.21062,76
1630475940000,1.20903,96
1630476000000,1.21194,84
1630476060000,1.20855,69
1630476120000,1.20761,191
1630476180000,1.20584,108
1630476240000,1.20496,62
1630476300000,1.20188,79
1630476360000,1.20144,91
1630476420000,1.20266,51
1630476480000,1.20168,42
1630476540000,1.20173,76
1630476600000,1.2029,73
1630476660000,1.20283,54
1630476720000,1.2051,53
1630476780000,1.20802,178
1630476840000,1.20855,101
1630476900000,1.20716,110
1630476960000,1.2056,77
1630477020000,1.20583,45
1630477080000,1.20803,57
1630477140000,1.20543,304
1630477200000,1.20626,62
1630477260000,1.20412,43
1630477320000,1.20435,50
1630477380000,1.20375,42
1630477440000,1.20343,65
1630477500000,1.2042,37
1630477560000,1.20376,68
1630477620000,1.20297,43
1630477680000,1.20077,56
1630477740000,1.20026,94
1630477800000,1.20124,46
1630477860000,1.20102,39
1630477920000,1.20115,47
1630477980000,1.19719,91
1630478040000,1.19737,130
1630478100000,1.19871,66
1630478160000,1.19844,79
1630478220000,1.19853,76
1630478280000,1.1991,52
1630478340000,1.19869,69
1630478400000,1.19998,122
1630478460000,1.19873,51
1630478520000,1.19944,88
1630478580000,1.19639,82
1630478640000,1.19854,53
1630478700000,1.20142,158
1630478760000,1.20149,67
1630478820000,1.20092,73
1630478880000,1.2033,65
1630478940000,1.20229,76
1630479000000,1.20136,88
1630479060000,1.20051,77
1630479120000,1.20137,48
1630479180000,1.20346,41
1630479240000,1.20492,55
1630479300000,1.20798,105
1630479360000,1.20687,77
1630479420000,1.20715,149
1630479480000,1.2071,46
1630479540000,1.2051,50
1630479600000,1.20729,188
1630479660000,1.20601,226
1630479720000,1.20441,91
1630479780000,1.20082,65
1630479840000,1.20232,84
1630479900000,1.19808,77
1630479960000,1.20024,74
1630480020000,1.19894,64
1630480080000,1.19777,63
1630480140000,1.1993,82
1630480200000,1.19996,68
1630480260000,1.1993,63
1630480320000,1.19976,55
1630480380000,1.2018,55
1630480440000,1.20183,90
1630480500000,1.2018,116
1630480560000,1.19859,43
1630480620000,1.19944,62
1630480680000,1.19882,69
1630480740000,1.1996,62
1630480800000,1.20004,67
1630480860000,1.19963,45
1630480920000,1.19822,48
1630480980000,1.19798,52
1630481040000,1.19871,56
1630481100000,1.19881,98
1630481160000,1.19745,95
1630481220000,1.19617,54
1630481280000,1.19794,104
1630481340000,1.19794,57
1630481400000,1.19583,62
1630481460000,1.19107,141
1630481520000,1.19093,61
1630481580000,1.19192,39
1630481640000,1.19075,48
1630481700000,1.19192,50
1630481760000,1.19271,68
1630481820000,1.19107,51
1630481880000,1.1908,77
1630481940000,1.19094,89
1630482000000,1.1924,51
1630482060000,1.19247,68
1630482120000,1.18949,111
1630482180000,1.18782,90
1630482240000,1.19013,62
1630482300000,1.19049,49
1630482360000,1.19178,75
1630482420000,1.19399,71
1630482480000,1.19192,115
1630482540000,1.19238,56
1630482600000,1.19384,54
1630482660000,1.1932,62
1630482720000,1.1936,69
1630482780000,1.19414,68
1630482840000,1.19264,90
1630482900000,1.19352,58
1630482960000,1.19311,62
1630483020000,1.19162,55
1630483080000,1.19213,76
1630483140000,1.18957,69
1630483200000,1.18961,95
1630483260000,1.19065,67
1630483320000,1.19162,53
1630483380000,1.19021,76
1630483440000,1.19031,81
1630483500000,1.1936,83
1630483560000,1.19307,118
1630483620000,1.19563,83
1630483680000,1.19623,95
1630483740000,1.19528,54
1630483800000,1.19679,75
1630483860000,1.19824,128
1630483920000,1.19809,46
1630483980000,1.19591,73
1630484040000,1.19549,115
1630484100000,1.19703,77
1630484160000,1.19759,55
1630484220000,1.1965,68
1630484280000,1.19682,68
1630484340000,1.19656,57
1630484400000,1.19593,59
1630484460000,1.19415,58
1630484520000,1.1944,54
1630484580000,1.19184,81
1630484640000,1.19226,66
1630484700000,1.19258,46
1630484760000,1.19193,79
1630484820000,1.19237,73
1630484880000,1.19219,59
1630484940000,1.18788,238
1630485000000,1.18642,167
1630485060000,1.18733,62
1630485120000,1.18705,53
1630485180000,1.18882,94
1630485240000,1.18856,49
1630485300000,1.18876,83
1630485360000,1.18953,58
1630485420000,1.18992,62
1630485480000,1.19057,170
1630485540000,1.18874,101
1630485600000,1.18892,42
1630485660000,1.18877,75
1630485720000,1.18717,67
1630485780000,1.18673,61
1630485840000,1.18683,103
1630485900000,1.18732,113
1630485960000,1.18527,62
1630486020000,1.18785,108
1630486080000,1.18687,102
1630486140000,1.18838,61
1630486200000,1.18919,55
1630486260000,1.1899,83
1630486320000,1.18935,73
1630486380000,1.19057,199
1630486440000,1.19016,74
1630486500000,1.18927,62
1630486560000,1.1905,55
1630486620000,1.19,67
1630486680000,1.1897,88
1630486740000,1.19082,52
1630486800000,1.19215,55
1630486860000,1.19169,58
1630486920000,1.19226,59
1630486980000,1.19194,55
1630487040000,1.19308,57
1630487100000,1.19036,342
1630487160000,1.19324,62
1630487220000,1.19517,53
1630487280000,1.19479,61
1630487340000,1.19507,52
1630487400000,1.19742,103
1630487460000,1.19768,191
1630487520000,1.1984,68
1630487580000,1.19752,69
1630487640000,1.19746,138
1630487700000,1.19863,71
1630487760000,1.20121,149
1630487820000,1.19896,84
1630487880000,1.1988,49
1630487940000,1.19907,57
1630488000000,1.20005,139
1630488060000,1.20131,194
1630488120000,1.20112,70
1630488180000,1.20154,74
1630488240000,1.20217,79
1630488300000,1.20314,97
1630488360000,1.20128,116
1630488420000,1.20061,70
1630488480000,1.20197,64
1630488540000,1.20127,47
1630488600000,1.20046,61
1630488660000,1.1991,78
1630488720000,1.19902,56
1630488780000,1.19978,53
1630488840000,1.19904,74
1630488900000,1.20063,46
1630488960000,1.1988,105
1630489020000,1.19825,49
1630489080000,1.19874,48
1630489140000,1.19902,85
1630489200000,1.19872,53
1630489260000,1.20086,50
